"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mr88","mr89","mr90","mr91"
"25086","FAM83A-AS1",4.98682157562056,-2.58660574514595,1.32974025558828,-1.94519623984883,0.051751364234631,NA,1.95845795695453,0.90430906112583,12.9400683127497,4.14445097165212
"25087","MIR4663",0,NA,NA,NA,NA,NA,0,0,0,0
"25088","ZHX1-C8orf76",2.44876627261535,0.43798113344076,1.81366553843338,0.241489472099184,0.809175775124952,NA,2.93768693543179,2.71292718337749,0,4.14445097165212
"25089","MIR548AA1",0,NA,NA,NA,NA,NA,0,0,0,0
"25090","MIR548D1",0,NA,NA,NA,NA,NA,0,0,0,0
"25091","KLHL38",0,NA,NA,NA,NA,NA,0,0,0,0
"25092","ANXA13",0,NA,NA,NA,NA,NA,0,0,0,0
"25093","FER1L6",3.74951819363771,0.0170308690769072,1.33039344570969,0.0128013777667269,0.989786257286998,NA,3.91691591390906,3.61723624450332,5.39169513031239,2.07222548582606
"25094","FER1L6-AS1",0.470884509900773,2.27585277191411,4.89226986073033,0.465193629276691,0.641792800530037,NA,0.979228978477264,0.90430906112583,0,0
"25095","FER1L6-AS2",0,NA,NA,NA,NA,NA,0,0,0,0
"25096","LOC101927588",0,NA,NA,NA,NA,NA,0,0,0,0
"25097","MIR6844",0,NA,NA,NA,NA,NA,0,0,0,0
"25098","MIR4662B",0,NA,NA,NA,NA,NA,0,0,0,0
"25099","MIR4662A",0,NA,NA,NA,NA,NA,0,0,0,0
"25100","LINC00964",1.25035222932241,-0.80173714716727,2.68293119571117,-0.298828813966193,0.765070664544291,NA,0,1.80861812225166,2.15667805212496,1.03611274291303
"25101","ZNF572",0.765246778312697,-1.20775277034585,3.90964871423072,-0.308915930464481,0.757385478347364,NA,0,0.90430906112583,2.15667805212496,0
"25102","LINC00861",0,NA,NA,NA,NA,NA,0,0,0,0
"25103","LOC101927657",0.787641127972135,-3.18694384027146,3.76592361793576,-0.846258226028052,0.397408706338839,NA,0,0,1.07833902606248,2.07222548582606
"25104","PCAT2",0,NA,NA,NA,NA,NA,0,0,0,0
"25105","PRNCR1",4.12400324405217,-1.75640126534375,1.32352535002947,-1.32706280639403,0.184487907478029,NA,1.95845795695453,1.80861812225166,7.54837318243735,5.18056371456516
"25106","CASC19",0.259028185728258,-1.60194909389306,4.99602284246689,-0.320644869810497,0.74847953033583,NA,0,0,0,1.03611274291303
"25107","CCAT1",1.04666931370039,-3.59782140517719,3.21828080535525,-1.11793271711728,0.263595730499333,NA,0,0,1.07833902606248,3.10833822873909
"25108","CASC21",5.40492323158452,-1.83773697994697,1.14650697873572,-1.60290082313627,0.108956551941827,NA,2.93768693543179,1.80861812225166,7.54837318243735,9.32501468621728
"25109","CASC8",5.8815278481817,0.832779467277686,1.03464626140304,0.804892936208354,0.420881465001077,NA,7.83383182781811,7.23447248900664,4.31335610424991,4.14445097165212
"25110","CCAT2",1.28091998753235,-2.11800968508803,2.98156839309554,-0.710367634025346,0.477476188514644,NA,0.979228978477264,0,0,4.14445097165212
"25111","CASC11",2.5650678052089,-0.712989082675783,1.77872167380078,-0.400843534532451,0.688535324497115,NA,3.91691591390906,0,3.23501707818744,3.10833822873909
"25112","MIR1204",3.6556110107036,0.416148574377294,1.38746099154054,0.299935332895545,0.764226482591934,NA,2.93768693543179,5.42585436675498,1.07833902606248,5.18056371456516
"25113","TMEM75",2.80774917383616,-0.98407737804132,1.59609695843295,-0.616552379754855,0.537530012618058,NA,1.95845795695453,1.80861812225166,5.39169513031239,2.07222548582606
"25114","MIR1205",0,NA,NA,NA,NA,NA,0,0,0,0
"25115","MIR1206",0.514392001134936,-0.147037935384655,4.98702858917264,-0.0294840770922969,0.976478518060954,NA,0.979228978477264,0,1.07833902606248,0
"25116","MIR1207",0,NA,NA,NA,NA,NA,0,0,0,0
"25117","MIR1208",0,NA,NA,NA,NA,NA,0,0,0,0
"25118","LINC00824",0,NA,NA,NA,NA,NA,0,0,0,0
"25119","LINC00977",0,NA,NA,NA,NA,NA,0,0,0,0
"25120","CCDC26",0,NA,NA,NA,NA,NA,0,0,0,0
"25121","MIR3686",0,NA,NA,NA,NA,NA,0,0,0,0
"25122","GSDMC",0,NA,NA,NA,NA,NA,0,0,0,0
"25123","MIR5194",0,NA,NA,NA,NA,NA,0,0,0,0
"25124","ASAP1-IT2",1.07833902606248,-3.63629780441959,3.44860978851928,-1.05442425423866,0.291688722691211,NA,0,0,4.31335610424991,0
"25125","ASAP1-IT1",0,NA,NA,NA,NA,NA,0,0,0,0
"25126","ADCY8",0,NA,NA,NA,NA,NA,0,0,0,0
"25127","OC90",0,NA,NA,NA,NA,NA,0,0,0,0
"25128","HHLA1",0,NA,NA,NA,NA,NA,0,0,0,0
"25129","KCNQ3",0,NA,NA,NA,NA,NA,0,0,0,0
"25130","HPYR1",0,NA,NA,NA,NA,NA,0,0,0,0
"25131","TMEM71",1.54233133549747,-2.4962784215187,2.53337739317725,-0.985355923772562,0.32444927184451,NA,0,0.90430906112583,2.15667805212496,3.10833822873909
"25132","SLA",2.30391374348859,-1.19439063937258,1.84228963062114,-0.64831860285176,0.516778904422938,NA,0.979228978477264,1.80861812225166,5.39169513031239,1.03611274291303
"25133","MIR7848",0,NA,NA,NA,NA,NA,0,0,0,0
"25134","WISP1",3.98981640002811,-0.182058253010681,1.2760443966492,-0.142673917528851,0.886547716744103,NA,2.93768693543179,4.52154530562915,5.39169513031239,3.10833822873909
"25135","LOC101927798",0,NA,NA,NA,NA,NA,0,0,0,0
"25136","LOC101927822",1.59273102719741,-2.4929576375157,2.70720542487594,-0.920860166209936,0.357123437798614,NA,0.979228978477264,0,5.39169513031239,0
"25137","ZFAT-AS1",0.244807244619316,1.31625832856584,4.99055767527027,0.263749747866515,0.791972759095282,NA,0.979228978477264,0,0,0
"25138","MIR30B",0,NA,NA,NA,NA,NA,0,0,0,0
"25139","MIR30D",0,NA,NA,NA,NA,NA,0,0,0,0
"25140","NCRNA00250",0.470884509900773,2.27585277191411,4.89226986073033,0.465193629276691,0.641792800530037,NA,0.979228978477264,0.90430906112583,0,0
"25141","LOC101927845",0.489614489238632,2.32727234389837,4.88854510191359,0.47606645645703,0.63402703334979,NA,1.95845795695453,0,0,0
"25142","LINC01591",0,NA,NA,NA,NA,NA,0,0,0,0
"25143","LOC101927915",0,NA,NA,NA,NA,NA,0,0,0,0
"25144","FAM135B",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25145","COL22A1",0,NA,NA,NA,NA,NA,0,0,0,0
"25146","KCNK9",1.74363108888262,-0.584886784861805,2.09061621034379,-0.279767650307095,0.779655772293948,NA,0.979228978477264,1.80861812225166,1.07833902606248,3.10833822873909
"25147","MIR151A",0,NA,NA,NA,NA,NA,0,0,0,0
"25148","LINC01300",0,NA,NA,NA,NA,NA,0,0,0,0
"25149","GPR20",1.82698170102937,-1.46754024303419,2.21885222973772,-0.661396114335951,0.508358317162686,NA,1.95845795695453,0,4.31335610424991,1.03611274291303
"25150","MROH5",0,NA,NA,NA,NA,NA,0,0,0,0
"25151","MIR1302-7",0,NA,NA,NA,NA,NA,0,0,0,0
"25152","MIR4472-1",0,NA,NA,NA,NA,NA,0,0,0,0
"25153","LINC00051",0,NA,NA,NA,NA,NA,0,0,0,0
"25154","ADGRB1",3.72389601383407,-0.371602813570484,1.33752581396301,-0.277828517170407,0.781143999107957,NA,1.95845795695453,4.52154530562915,3.23501707818744,5.18056371456516
"25155","ARC",3.41164843399162,1.15479309612372,1.42854427760652,0.808370530914545,0.41887731110854,NA,4.89614489238632,4.52154530562915,2.15667805212496,2.07222548582606
"25156","LY6K",0,NA,NA,NA,NA,NA,0,0,0,0
"25157","SLURP1",1.05722588448775,-3.6105644345564,3.17565080912211,-1.13695259698736,0.255558102597856,NA,0,0,2.15667805212496,2.07222548582606
"25158","LYPD2",0,NA,NA,NA,NA,NA,0,0,0,0
"25159","LY6D",0,NA,NA,NA,NA,NA,0,0,0,0
"25160","GML",0,NA,NA,NA,NA,NA,0,0,0,0
"25161","CYP11B1",0,NA,NA,NA,NA,NA,0,0,0,0
"25162","CYP11B2",0,NA,NA,NA,NA,NA,0,0,0,0
"25163","LOC100133669",1.49882384426331,-1.19483014672646,2.43852535740769,-0.48998061188777,0.624147618407845,NA,0,1.80861812225166,1.07833902606248,3.10833822873909
"25164","CDC42P3",0.539169513031239,-2.63655957619018,4.8903755972359,-0.539132327112135,0.589795551023505,NA,0,0,2.15667805212496,0
"25165","C8orf31",0,NA,NA,NA,NA,NA,0,0,0,0
"25166","LY6H",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25167","GPIHBP1",0.470884509900773,2.27585277191411,4.89226986073033,0.465193629276691,0.641792800530037,NA,0.979228978477264,0.90430906112583,0,0
"25168","MAFA-AS1",0.696961775182231,2.84338861202037,4.03787169020724,0.704180031008967,0.481320665195493,NA,0.979228978477264,1.80861812225166,0,0
"25169","MAFA",2.38524759395862,1.79374419696222,1.9291985390214,0.929787246196088,0.35248125103031,NA,1.95845795695453,5.42585436675498,2.15667805212496,0
"25170","GSDMD",3.53766186946519,-0.587618168171649,1.36931937684872,-0.429131565730094,0.667827481787237,NA,2.93768693543179,2.71292718337749,5.39169513031239,3.10833822873909
"25171","BREA2",1.83064607135095,-2.73710644831912,2.35298128640338,-1.16325041092991,0.244727918851896,NA,0.979228978477264,0,3.23501707818744,3.10833822873909
"25172","CCDC166",0.974719940248347,1.44098454201698,3.17142487470953,0.454365024853052,0.649566121406112,NA,1.95845795695453,0.90430906112583,0,1.03611274291303
"25173","MIR937",0,NA,NA,NA,NA,NA,0,0,0,0
"25174","MIR6845",0.485105451009715,-0.175924065069264,4.99311200167284,-0.0352333504656663,0.971893668906669,NA,0,0.90430906112583,0,1.03611274291303
"25175","MIR661",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25176","MIR6846",0.518056371456516,-2.58417128257016,4.89423799015635,-0.528002783634068,0.597497403911478,NA,0,0,0,2.07222548582606
"25177","MIR6847",0.74864267496689,0.889602341785412,3.9590131747376,0.224703051624569,0.822210290463742,NA,1.95845795695453,0,0,1.03611274291303
"25178","MIR7112",1.72941014777368,0.254432467206982,2.07402772025678,0.12267553838455,0.902364035071562,NA,1.95845795695453,1.80861812225166,1.07833902606248,2.07222548582606
"25179","MIR6848",0.26958475651562,-1.63101426547394,4.99396640558006,-0.326596963818481,0.743972740244646,NA,0,0,1.07833902606248,0
"25180","SCRT1",2.70651325025889,0.624827797904809,1.62193040592824,0.38523711968222,0.700061744079562,NA,2.93768693543179,3.61723624450332,3.23501707818744,1.03611274291303
"25181","MIR939",0,NA,NA,NA,NA,NA,0,0,0,0
"25182","MIR1234",0,NA,NA,NA,NA,NA,0,0,0,0
"25183","MIR6849",0,NA,NA,NA,NA,NA,0,0,0,0
"25184","TONSL-AS1",6.44547487310924,0.272583165005575,0.977120484156347,0.278965766684264,0.780271096462575,NA,6.85460284934085,7.23447248900664,7.54837318243735,4.14445097165212
"25185","MIR6893",0.244807244619316,1.31625832856584,4.99055767527027,0.263749747866515,0.791972759095282,NA,0.979228978477264,0,0,0
"25186","LRRC24",0,NA,NA,NA,NA,NA,0,0,0,0
"25187","MIR6850",0.26958475651562,-1.63101426547394,4.99396640558006,-0.326596963818481,0.743972740244646,NA,0,0,1.07833902606248,0
"25188","DDX11L5",0,NA,NA,NA,NA,NA,0,0,0,0
"25189","C9orf66",0,NA,NA,NA,NA,NA,0,0,0,0
"25190","DMRT1",1.02189180180409,-1.69889576581685,3.33552436572139,-0.509333939597655,0.610518172123833,NA,0.979228978477264,0,0,3.10833822873909
"25191","DMRT3",0,NA,NA,NA,NA,NA,0,0,0,0
"25192","LINC01230",0,NA,NA,NA,NA,NA,0,0,0,0
"25193","DMRT2",0,NA,NA,NA,NA,NA,0,0,0,0
"25194","VLDLR-AS1",4.55504463304036,-1.17518148744659,1.21217751957862,-0.96947969127088,0.332305908219681,NA,1.95845795695453,3.61723624450332,5.39169513031239,7.25278920039122
"25195","KCNV2",0.470884509900773,2.27585277191411,4.89226986073033,0.465193629276691,0.641792800530037,NA,0.979228978477264,0.90430906112583,0,0
"25196","LINC01231",0,NA,NA,NA,NA,NA,0,0,0,0
"25197","RFX3-AS1",2.19212124912396,0.812036497072775,1.83712821501982,0.442014057828846,0.658479033274544,NA,1.95845795695453,3.61723624450332,2.15667805212496,1.03611274291303
"25198","GLIS3",6.25150386036725,-0.522491766661206,0.993281606834187,-0.526025814901078,0.598870270868479,NA,3.91691591390906,6.33016342788081,6.47003415637487,8.28890194330425
"25199","GLIS3-AS1",0,NA,NA,NA,NA,NA,0,0,0,0
"25200","CDC37L1-AS1",6.60810359935119,-1.0900014480812,0.975214032477141,-1.11770484404586,0.263693073224894,NA,3.91691591390906,4.52154530562915,9.70505123456231,8.28890194330425
"25201","MIR101-2",0,NA,NA,NA,NA,NA,0,0,0,0
"25202","INSL6",0.947816552359992,1.35228586648197,3.4676140592809,0.389975886405999,0.696554377938408,NA,0,2.71292718337749,1.07833902606248,0
"25203","INSL4",0,NA,NA,NA,NA,NA,0,0,0,0
"25204","RLN2",1.51388945327959,-0.160383457505011,2.25581526989765,-0.0710977798781759,0.943319935101733,NA,1.95845795695453,0.90430906112583,2.15667805212496,1.03611274291303
"25205","PDCD1LG2",0,NA,NA,NA,NA,NA,0,0,0,0
"25206","MLANA",3.14572804779758,1.01591080405885,1.58770428948116,0.639861472183108,0.522262663709424,NA,3.91691591390906,4.52154530562915,0,4.14445097165212
"25207","MIR4665",0,NA,NA,NA,NA,NA,0,0,0,0
"25208","IL33",0,NA,NA,NA,NA,NA,0,0,0,0
"25209","TPD52L3",0,NA,NA,NA,NA,NA,0,0,0,0
"25210","PTPRD",0.729912695629031,0.840646759463891,3.71648384502837,0.226194111024711,0.82105045065214,NA,0.979228978477264,0.90430906112583,0,1.03611274291303
"25211","PTPRD-AS1",0,NA,NA,NA,NA,NA,0,0,0,0
"25212","PTPRD-AS2",0,NA,NA,NA,NA,NA,0,0,0,0
"25213","LURAP1L-AS1",0,NA,NA,NA,NA,NA,0,0,0,0
"25214","LURAP1L",4.5229383805009,-0.169566382290562,1.19294677422324,-0.14214077774004,0.886968809177835,NA,4.89614489238632,3.61723624450332,6.47003415637487,3.10833822873909
"25215","FLJ41200",0.489614489238632,2.32727234389837,4.88854510191359,0.47606645645703,0.63402703334979,NA,1.95845795695453,0,0,0
"25216","LINC00583",0,NA,NA,NA,NA,NA,0,0,0,0
"25217","CER1",0,NA,NA,NA,NA,NA,0,0,0,0
"25218","FREM1",1.50333288249222,-0.146362193109293,2.26263018024821,-0.064686750131317,0.948423412590126,NA,1.95845795695453,0.90430906112583,1.07833902606248,2.07222548582606
"25219","LOC389705",0,NA,NA,NA,NA,NA,0,0,0,0
"25220","RNU6-14P",0,NA,NA,NA,NA,NA,0,0,0,0
"25221","C9orf92",1.03244837259145,-1.7188896307953,3.08289777069771,-0.557556480507716,0.577147280957317,NA,0.979228978477264,0,1.07833902606248,2.07222548582606
"25222","BNC2",1.7091416741063,2.45551873955051,2.47107978999477,0.993702732502905,0.320367612045864,NA,4.89614489238632,0.90430906112583,0,1.03611274291303
"25223","SH3GL2",0.729912695629031,0.840646759463891,3.71648384502837,0.226194111024711,0.82105045065214,NA,0.979228978477264,0.90430906112583,0,1.03611274291303
"25224","ADAMTSL1",0.26958475651562,-1.63101426547394,4.99396640558006,-0.326596963818481,0.743972740244646,NA,0,0,1.07833902606248,0
"25225","MIR3152",0,NA,NA,NA,NA,NA,0,0,0,0
"25226","SAXO1",1.53261943261744,-0.13129655573525,2.39356291185298,-0.0548540232993527,0.956254760784898,NA,2.93768693543179,0,2.15667805212496,1.03611274291303
"25227","SCARNA8",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25228","PLIN2",3.0045398889924,-0.678742337481734,1.53177131554013,-0.443109444990749,0.657686573848104,NA,0.979228978477264,3.61723624450332,4.31335610424991,3.10833822873909
"25229","SLC24A2",0.244807244619316,1.31625832856584,4.99055767527027,0.263749747866515,0.791972759095282,NA,0.979228978477264,0,0,0
"25230","MIR4473",0,NA,NA,NA,NA,NA,0,0,0,0
"25231","MIR4474",0,NA,NA,NA,NA,NA,0,0,0,0
"25232","FOCAD-AS1",2.16649906932032,0.126854683378307,4.01373673263983,0.0316051330289606,0.97478694987115,NA,0,4.52154530562915,0,4.14445097165212
"25233","MIR491",0,NA,NA,NA,NA,NA,0,0,0,0
"25234","HACD4",1.51150629104272,-0.0990903250359368,2.58931632097043,-0.0382689145522396,0.969473275216593,NA,2.93768693543179,0,0,3.10833822873909
"25235","IFNB1",0,NA,NA,NA,NA,NA,0,0,0,0
"25236","IFNW1",0,NA,NA,NA,NA,NA,0,0,0,0
"25237","IFNA21",0,NA,NA,NA,NA,NA,0,0,0,0
"25238","IFNA4",0,NA,NA,NA,NA,NA,0,0,0,0
"25239","IFNA7",0,NA,NA,NA,NA,NA,0,0,0,0
"25240","IFNA10",0,NA,NA,NA,NA,NA,0,0,0,0
"25241","IFNA16",0,NA,NA,NA,NA,NA,0,0,0,0
"25242","IFNA17",0,NA,NA,NA,NA,NA,0,0,0,0
"25243","IFNA14",0,NA,NA,NA,NA,NA,0,0,0,0
"25244","IFNA22P",0,NA,NA,NA,NA,NA,0,0,0,0
"25245","IFNA5",0,NA,NA,NA,NA,NA,0,0,0,0
"25246","IFNA6",0,NA,NA,NA,NA,NA,0,0,0,0
"25247","IFNA13",0,NA,NA,NA,NA,NA,0,0,0,0
"25248","IFNA2",0,NA,NA,NA,NA,NA,0,0,0,0
"25249","IFNA8",0,NA,NA,NA,NA,NA,0,0,0,0
"25250","IFNA1",0,NA,NA,NA,NA,NA,0,0,0,0
"25251","MIR31HG",0,NA,NA,NA,NA,NA,0,0,0,0
"25252","IFNE",0,NA,NA,NA,NA,NA,0,0,0,0
"25253","MIR31",0,NA,NA,NA,NA,NA,0,0,0,0
"25254","CDKN2A-AS1",0.539169513031239,-2.63655957619018,4.8903755972359,-0.539132327112135,0.589795551023505,NA,0,0,2.15667805212496,0
"25255","CDKN2B-AS1",5.15850735301845,1.14054808566543,1.2366143573779,0.922315092705081,0.35636424374547,NA,7.83383182781811,6.33016342788081,6.47003415637487,0
"25256","DMRTA1",0,NA,NA,NA,NA,NA,0,0,0,0
"25257","LINC01239",1.95548741305514,0.567335292307698,1.94164367342483,0.29219331027252,0.770138826196592,NA,1.95845795695453,2.71292718337749,1.07833902606248,2.07222548582606
"25258","LOC101929563",2.16734373722766,1.63377579471758,1.9149713449768,0.853159395310622,0.393570917326579,NA,2.93768693543179,3.61723624450332,1.07833902606248,1.03611274291303
"25259","ELAVL2",8.07412736465284,0.207451271050927,0.952411015909908,0.217816958839702,0.827571730554312,NA,13.7092056986817,3.61723624450332,11.8617292866873,3.10833822873909
"25260","IZUMO3",0,NA,NA,NA,NA,NA,0,0,0,0
"25261","LINC01241",0,NA,NA,NA,NA,NA,0,0,0,0
"25262","LOC100506422",0,NA,NA,NA,NA,NA,0,0,0,0
"25263","IFT74-AS1",0.244807244619316,1.31625832856584,4.99055767527027,0.263749747866515,0.791972759095282,NA,0.979228978477264,0,0,0
"25264","LRRC19",3.98827790569858,0.580597437850674,1.30978177850982,0.443277992851022,0.657564671773304,NA,6.85460284934085,2.71292718337749,4.31335610424991,2.07222548582606
"25265","TEK",1.29385972055657,-2.19215714110992,2.77014313120353,-0.791351579063536,0.428738857431516,NA,0,0.90430906112583,3.23501707818744,1.03611274291303
"25266","LINC00032",0,NA,NA,NA,NA,NA,0,0,0,0
"25267","EQTN",0,NA,NA,NA,NA,NA,0,0,0,0
"25268","MOB3B",0.974719940248347,1.44098454201698,3.17142487470953,0.454365024853052,0.649566121406112,NA,1.95845795695453,0.90430906112583,0,1.03611274291303
"25269","IFNK",0,NA,NA,NA,NA,NA,0,0,0,0
"25270","LINGO2",0,NA,NA,NA,NA,NA,0,0,0,0
"25271","MIR876",0,NA,NA,NA,NA,NA,0,0,0,0
"25272","MIR873",0,NA,NA,NA,NA,NA,0,0,0,0
"25273","LINC01242",0,NA,NA,NA,NA,NA,0,0,0,0
"25274","TAF1L",4.1146577417323,1.0781148176325,1.29232876123131,0.834241912719863,0.404144677246914,NA,3.91691591390906,7.23447248900664,3.23501707818744,2.07222548582606
"25275","TMEM215",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25276","SPINK4",0,NA,NA,NA,NA,NA,0,0,0,0
"25277","AQP7",0.503835430347574,-0.117954262225818,4.98908923129004,-0.0236424438925736,0.981137816272072,NA,0.979228978477264,0,0,1.03611274291303
"25278","MIR6851",0,NA,NA,NA,NA,NA,0,0,0,0
"25279","SUGT1P1",5.422481117153,0.376647076723209,1.09991319849515,0.342433454965829,0.732024715185907,NA,6.85460284934085,5.42585436675498,2.15667805212496,7.25278920039122
"25280","ANKRD18B",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25281","ANXA2P2",0.452154530562915,2.22288845545515,4.89624470810434,0.453998643445209,0.64982980317691,NA,0,1.80861812225166,0,0
"25282","PTENP1",0,NA,NA,NA,NA,NA,0,0,0,0
"25283","PTENP1-AS",0,NA,NA,NA,NA,NA,0,0,0,0
"25284","LINC01251",0.259028185728258,-1.60194909389306,4.99602284246689,-0.320644869810497,0.74847953033583,NA,0,0,0,1.03611274291303
"25285","PRSS3",1.51388945327959,-0.160383457505011,2.25581526989765,-0.0710977798781759,0.943319935101733,NA,1.95845795695453,0.90430906112583,2.15667805212496,1.03611274291303
"25286","SNORD121B",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25287","SNORD121A",0.26958475651562,-1.63101426547394,4.99396640558006,-0.326596963818481,0.743972740244646,NA,0,0,1.07833902606248,0
"25288","C9orf24",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25289","DNAI1",0.759199245754252,0.86434239698274,3.92847734295773,0.220019697588985,0.825855814106429,NA,1.95845795695453,0,1.07833902606248,0
"25290","CNTFR",0.721739287078535,0.769285962362926,4.03998101581432,0.190418212202382,0.8489814274836,NA,0,1.80861812225166,1.07833902606248,0
"25291","CNTFR-AS1",0,NA,NA,NA,NA,NA,0,0,0,0
"25292","ARID3C",1.45165198270757,0.810082352146331,2.34416001241863,0.345574682553566,0.729662375405577,NA,0.979228978477264,2.71292718337749,1.07833902606248,1.03611274291303
"25293","CCL27",0.244807244619316,1.31625832856584,4.99055767527027,0.263749747866515,0.791972759095282,NA,0.979228978477264,0,0,0
"25294","CCL19",0.244807244619316,1.31625832856584,4.99055767527027,0.263749747866515,0.791972759095282,NA,0.979228978477264,0,0,0
"25295","CCL21",0.226077265281458,1.25830674329287,4.99457801464835,0.251934545741892,0.80109165696407,NA,0,0.90430906112583,0,0
"25296","FAM205A",0,NA,NA,NA,NA,NA,0,0,0,0
"25297","FAM205BP",0,NA,NA,NA,NA,NA,0,0,0,0
"25298","FAM205C",0,NA,NA,NA,NA,NA,0,0,0,0
"25299","PHF24",0.539169513031239,-2.63655957619018,4.8903755972359,-0.539132327112135,0.589795551023505,NA,0,0,2.15667805212496,0
"25300","DNAJB5-AS1",0.729912695629031,0.840646759463891,3.71648384502837,0.226194111024711,0.82105045065214,NA,0.979228978477264,0.90430906112583,0,1.03611274291303
"25301","C9orf131",4.22773144418164,-0.340272052156331,1.23936764052729,-0.274552958322813,0.783659711617977,NA,2.93768693543179,4.52154530562915,3.23501707818744,6.21667645747819
